canonical,key_without_year,designation,prefix,number,part,section,year,title,division,section_name,committee,status,product_category,scheme,amendments,superseded_by_text,sources,archive_identifier,archive_url,license_url,text_path,pdf_path,has_full_text,is_compulsory,is_current,superseded_by
IS|10068|2|None|2018|None,IS|10068|2|None,IS 10068 (Part 2):2018,IS,10068,2.0,,2018,IS 10068 : Part 2 : 2018: Press Working Die Sets (Plain Type)- Specification Part 2 Centre Post Square Die Sets (First Revision),,,,published,,,0,,['ARCHIVE_ORG'],gov.in.is.10068.2.2018,https://archive.org/details/gov.in.is.10068.2.2018,,bis_data\archive\text\gov.in.is.10068.2.2018.txt,,True,False,True,
IS|10068|3|None|1990|None,IS|10068|3|None,IS 10068 (Part 3):1990,IS,10068,3.0,,1990,"IS 10068-3: Press Working Die Sets - Plain Type, Part 3: Centre Post Round Die Sets",</b> Production and General Engineering<br /><b>,</b> Metal Forming Machines (PGD 4)<br /><br /><b>,PGD 4,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10068.3.1990,https://archive.org/details/gov.in.is.10068.3.1990,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10068.3.1990.txt,,True,False,True,
IS|10068|4|None|1997|None,IS|10068|4|None,IS 10068 (Part 4):1997,IS,10068,4.0,,1997,"IS 10068-4: Press Working Die Sets (Plain Type), Part 4: Rear Post Rectangular Die Sets",</b> Production and General Engineering<br /><b>,</b> Metal Forming Machines (PGD 4)<br /><br /><b>,PGD 4,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10068.4.1997,https://archive.org/details/gov.in.is.10068.4.1997,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10068.4.1997.txt,,True,False,True,
IS|10068|5|None|1996|None,IS|10068|5|None,IS 10068 (Part 5):1996,IS,10068,5.0,,1996,"IS 10068-5: Press Working Die Sets (Plain Type), Part 5: Rear Post Square Die Sets",</b> Production and General Engineering<br /><b>,</b> Metal Forming Machines (PGD 4)<br /><br /><b>,PGD 4,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10068.5.1996,https://archive.org/details/gov.in.is.10068.5.1996,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10068.5.1996.txt,,True,False,True,
IS|10068|6|None|1996|None,IS|10068|6|None,IS 10068 (Part 6):1996,IS,10068,6.0,,1996,"IS 10068-6: Press Working Die Sets (Plain Type), Part 6: Rear Post Round Die Sets",</b> Production and General Engineering<br /><b>,</b> Metal Forming Machines (PGD 4)<br /><br /><b>,PGD 4,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10068.6.1996,https://archive.org/details/gov.in.is.10068.6.1996,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10068.6.1996.txt,,True,False,True,
IS|10069|None|None|1992|None,IS|10069|None|None,IS 10069:1992,IS,10069,,,1992,"IS 10069: Hydraulic fluid power - Positive displacement pumps, motors and integral transmissions - Determination of steady-state performance",</b> Production and General Engineering<br /><b>,</b> Fluid Power (PGD 16)<br /><br /><b>,PGD 16,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10069.1992,https://archive.org/details/gov.in.is.10069.1992,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10069.1992.txt,,True,False,True,
IS|10070|None|None|1982|None,IS|10070|None|None,IS 10070:1982,IS,10070,,,1982,IS 10070: Specification for machine for abrasion testing of coarse aggregates,</b> Civil Engineering<br /><b>,</b> Cement and Concrete (CED 2)<br /><br /><b>,CED 2,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10070.1982,https://archive.org/details/gov.in.is.10070.1982,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10070.1982.txt,,True,False,True,
IS|10071|None|None|1981|None,IS|10071|None|None,IS 10071:1981,IS,10071,,,1981,IS 10071: Methods of measurement for hot cathode gas filled tubes,</b> Electronics and Information Technology<br /><b>,</b> Electron Tubes and Display Devices (LITD 4)<br /><br /><b>,LITD 4,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10071.1981,https://archive.org/details/gov.in.is.10071.1981,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10071.1981.txt,,True,False,True,
IS|10072|None|None|1982|None,IS|10072|None|None,IS 10072:1982,IS,10072,,,1982,IS 10072: Plastics beakers,</b> Chemical<br /><b>,</b> Glassware (CHD 10)<br /><br /><b>,CHD 10,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10072.1982,https://archive.org/details/gov.in.is.10072.1982,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10072.1982.txt,,True,False,True,
IS|10073|None|None|1982|None,IS|10073|None|None,IS 10073:1982,IS,10073,,,1982,IS 10073: Plastics graduated measuring cylinders,</b> Chemical<br /><b>,</b> Glassware (CHD 10)<br /><br /><b>,CHD 10,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10073.1982,https://archive.org/details/gov.in.is.10073.1982,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10073.1982.txt,,True,False,True,
IS|10074|None|None|1982|None,IS|10074|None|None,IS 10074:1982,IS,10074,,,1982,IS 10074: compaction mould assembly for light and heavy compaction test for soils,</b> Civil Engineering<br /><b>,</b> Soil and Foundation Engineering (CED 43)<br /><br /><b>,CED 43,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10074.1982,https://archive.org/details/gov.in.is.10074.1982,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10074.1982.txt,,True,False,True,
IS|10075|None|None|1981|None,IS|10075|None|None,IS 10075:1981,IS,10075,,,1981,IS 10075: Start relay and overload protector for resistance start induction run hermetic compressors,</b> Electrotechnical<br /><b>,</b> Power Systems Relays (ETD 35)<br /><br /><b>,ETD 35,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10075.1981,https://archive.org/details/gov.in.is.10075.1981,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10075.1981.txt,,True,False,True,
IS|10076|1|None|1981|None,IS|10076|1|None,IS 10076 (Part 1):1981,IS,10076,1.0,,1981,"IS 10076-1: linearity control units used with TV Picture Tubes, Part I: General Requirements and Tests",</b> Electronics and Information Technology<br /><b>,</b> Semiconductor and Other Electronic Components and Devices (LITD 5)<br /><br /><b>,LITD 5,published,,,0,"</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda <br /><br /><p><b style=""color:#FF0000;"">ATTENTION!</b> This standard, Indian Standard IS 10076:Part1:1981, has been declared to be <b>WITHDRAWN</b> is thus no longer active.  Superceding standard: .</p>",['ARCHIVE_ORG'],gov.in.is.10076.1.1981,https://archive.org/details/gov.in.is.10076.1.1981,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10076.1.1981.txt,,True,False,True,
IS|10077|None|None|1982|None,IS|10077|None|None,IS 10077:1982,IS,10077,,,1982,IS 10077: equipment for determination of shrinkage factors,</b> Civil Engineering<br /><b>,</b> Soil and Foundation Engineering (CED 43)<br /><br /><b>,CED 43,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10077.1982,https://archive.org/details/gov.in.is.10077.1982,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10077.1982.txt,,True,False,True,
IS|10078|None|None|1982|None,IS|10078|None|None,IS 10078:1982,IS,10078,,,1982,IS 10078: Specification for jolting apparatus for testing cement,</b> Civil Engineering<br /><b>,</b> Cement and Concrete (CED 2)<br /><br /><b>,CED 2,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10078.1982,https://archive.org/details/gov.in.is.10078.1982,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10078.1982.txt,,True,False,True,
IS|10079|None|None|1982|None,IS|10079|None|None,IS 10079:1982,IS,10079,,,1982,IS 10079: Specification for cylindrical metal measures for use in tests of aggregates and concrete,</b> Civil Engineering<br /><b>,</b> Cement and Concrete (CED 2)<br /><br /><b>,CED 2,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10079.1982,https://archive.org/details/gov.in.is.10079.1982,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10079.1982.txt,,True,False,True,
IS|10080|None|None|1982|None,IS|10080|None|None,IS 10080:1982,IS,10080,,,1982,IS 10080: Specification for vibration machine for standard cement mortar cubes,</b> Civil Engineering<br /><b>,</b> Cement and Concrete (CED 2)<br /><br /><b>,CED 2,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10080.1982,https://archive.org/details/gov.in.is.10080.1982,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10080.1982.txt,,True,False,True,
IS|10081|None|None|1981|None,IS|10081|None|None,IS 10081:1981,IS,10081,,,1981,"IS 10081: Terms Relating to Commercial Explosives, Pyrotechnics and Blasting Practices",</b> Chemical<br /><b>,</b> Explosives and Pyrotechnics (CHD 26)<br /><br /><b>,CHD 26,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10081.1981,https://archive.org/details/gov.in.is.10081.1981,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10081.1981.txt,,True,False,True,
IS|10082|None|None|1981|None,IS|10082|None|None,IS 10082:1981,IS,10082,,,1981,IS 10082: Method of test for the determination of tensile strength by indirect tests on rock specimens,</b> Civil Engineering<br /><b>,</b> Rock Mechanics (CED 48)<br /><br /><b>,CED 48,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10082.1981,https://archive.org/details/gov.in.is.10082.1981,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10082.1981.txt,,True,False,True,
IS|10083|None|None|1982|None,IS|10083|None|None,IS 10083:1982,IS,10083,,,1982,IS 10083: Method of test for determination of SNF(solids not fat) in milk by the use of lactometers,</b> Food and Agriculture<br /><b>,</b> Dairy Products and Equipment (FAD 19)<br /><br /><b>,FAD 19,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10083.1982,https://archive.org/details/gov.in.is.10083.1982,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10083.1982.txt,,True,False,True,
IS|10084|1|None|1982|None,IS|10084|1|None,IS 10084 (Part 1):1982,IS,10084,1.0,,1982,"IS 10084-1: Criteria for design of diversion works, Part 1: Coffer dams",</b> Water Resources<br /><b>,</b> River Training and Diversion Works (WRD 22)<br /><br /><b>,WRD 22,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10084.1.1982,https://archive.org/details/gov.in.is.10084.1.1982,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10084.1.1982.txt,,True,False,True,
IS|10084|2|None|1994|None,IS|10084|2|None,IS 10084 (Part 2):1994,IS,10084,2.0,,1994,"IS 10084-2: Design of diversion works - Criteria, Part 2: Diversion channel and open cut or conduit in the body of dam.",</b> Water Resources<br /><b>,</b> River Training and Diversion Works (WRD 22)<br /><br /><b>,WRD 22,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10084.2.1994,https://archive.org/details/gov.in.is.10084.2.1994,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10084.2.1994.txt,,True,False,False,IS 10084 (Part 2):2014
IS|10084|2|None|2014|None,IS|10084|2|None,IS 10084 (Part 2):2014,IS,10084,2.0,,2014,IS 10084 : Part 2 : 2014: Design of Diversion Works - Criteria : Part 2 Diversion Channel and Open Cut or Conduit in the Body of Dam.,,,,published,,,0,,['ARCHIVE_ORG'],gov.in.is.10084.2.2014,https://archive.org/details/gov.in.is.10084.2.2014,,bis_data\archive\text\gov.in.is.10084.2.2014.txt,,True,False,True,
IS|10085|None|None|2003|None,IS|10085|None|None,IS 10085:2003,IS,10085,,,2003,IS 10085: Chemical Analysis of Zircon Flour or Sand,</b> Metallurgical Engineering<br /><b>,</b> Ores and Raw Materials (MTD 13)<br /><br /><b>,MTD 13,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10085.2003,https://archive.org/details/gov.in.is.10085.2003,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10085.2003.txt,,True,False,True,
IS|10086|None|None|1982|None,IS|10086|None|None,IS 10086:1982,IS,10086,,,1982,IS 10086: Specification for moulds for use in tests of cement and concrete,</b> Civil Engineering<br /><b>,</b> Cement and Concrete (CED 2)<br /><br /><b>,CED 2,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10086.1982,https://archive.org/details/gov.in.is.10086.1982,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10086.1982.txt,,True,False,False,IS 10086:2021
IS|10086|None|None|2021|None,IS|10086|None|None,IS 10086:2021,IS,10086,,,2021,IS 10086 : 2021: Specificaton for moulds for use in tests of cement and concrete First Revision,,,,published,,,0,,['ARCHIVE_ORG'],gov.in.is.10086.2021,https://archive.org/details/gov.in.is.10086.2021,,bis_data\archive\text\gov.in.is.10086.2021.txt,,True,False,True,
IS|10087|None|None|1981|None,IS|10087|None|None,IS 10087:1981,IS,10087,,,1981,IS 10087: Code of practice for handling of electrostatic sensitive devices,</b> Electronics and Information Technology<br /><b>,</b> Semiconductor and Other Electronic Components and Devices (LITD 5)<br /><br /><b>,LITD 5,published,,,0,"</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda <br /><br /><p><b style=""color:#FF0000;"">ATTENTION!</b> This standard, Indian Standard IS 10087:1981, has been declared to be <b>WITHDRAWN</b> is thus no longer active.  Superceding standard: Decided by divisional council 06 Sep 2019.</p>",['ARCHIVE_ORG'],gov.in.is.10087.1981,https://archive.org/details/gov.in.is.10087.1981,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10087.1981.txt,,True,False,True,
IS|10088|None|None|1981|None,IS|10088|None|None,IS 10088:1981,IS,10088,,,1981,"IS 10088: Retractor, Dental",</b> Medical Equipment and Hospital Planning<br /><b>,</b> Dentistry (MHD 8)<br /><br /><b>,MHD 8,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10088.1981,https://archive.org/details/gov.in.is.10088.1981,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10088.1981.txt,,True,False,True,
IS|10089|None|None|1981|None,IS|10089|None|None,IS 10089:1981,IS,10089,,,1981,IS 10089: Metal lasts for knee boots,</b> Chemical<br /><b>,</b> Footwear (CHD 19)<br /><br /><b>,CHD 19,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10089.1981,https://archive.org/details/gov.in.is.10089.1981,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10089.1981.txt,,True,False,True,
IS|10090|None|None|1982|None,IS|10090|None|None,IS 10090:1982,IS,10090,,,1982,IS 10090: Specification for numericals,</b> Civil Engineering<br /><b>,</b> Builder Hardware (CED 15)<br /><br /><b>,CED 15,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10090.1982,https://archive.org/details/gov.in.is.10090.1982,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10090.1982.txt,,True,False,True,
IS|10091|None|None|1981|None,IS|10091|None|None,IS 10091:1981,IS,10091,,,1981,IS 10091: Iron oxide powder for use in foundries,</b> Metallurgical Engineering<br /><b>,</b> Foundry (MTD 14)<br /><br /><b>,MTD 14,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10091.1981,https://archive.org/details/gov.in.is.10091.1981,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10091.1981.txt,,True,False,True,
IS|10092|None|None|1982|None,IS|10092|None|None,IS 10092:1982,IS,10092,,,1982,IS 10092: Glossary of terms (and materials of construction) for rotary equipment,</b> Mechanical Engineering<br /><b>,</b> Chemical Engineering Plants and Related Equipment (MED 17)<br /><br /><b>,MED 17,published,,,0,"</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda <br /><br /><p><b style=""color:#FF0000;"">ATTENTION!</b> This standard, Indian Standard IS 10092:1982, has been declared to be <b>WITHDRAWN</b> is thus no longer active.  Superceding standard: Decided by council.</p>",['ARCHIVE_ORG'],gov.in.is.10092.1982,https://archive.org/details/gov.in.is.10092.1982,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10092.1982.txt,,True,False,True,
IS|10094|None|None|1998|None,IS|10094|None|None,IS 10094:1998,IS,10094,,,1998,IS 10094: Code of practice for pattern making by using expanded polystyrene material,</b> Metallurgical Engineering<br /><b>,</b> Foundry (MTD 14)<br /><br /><b>,MTD 14,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10094.1998,https://archive.org/details/gov.in.is.10094.1998,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10094.1998.txt,,True,False,True,
IS|10095|None|None|1982|None,IS|10095|None|None,IS 10095:1982,IS,10095,,,1982,IS 10095: Guidelines for selection of tipplers for broad gauge open railway wagons,</b> Mechanical Engineering<br /><b>,</b> Material Handling Systems and Equipment (MED 7)<br /><br /><b>,MED 7,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10095.1982,https://archive.org/details/gov.in.is.10095.1982,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10095.1982.txt,,True,False,True,
IS|10096|1|1|1983|None,IS|10096|1|1,IS 10096 (Part 1 / Section 1):1983,IS,10096,1.0,1.0,1983,"IS 10096-1-1: Recommendations for inspection, testing and maintenance of radial gates and rope drum hoists, Part 1: Inspection, testing and assembly at the manufacturing stage, Section 1: Gates",</b> Water Resources<br /><b>,</b> Hydraulic Gates and Valves (WRD 12)<br /><br /><b>,WRD 12,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10096.1.1.1983,https://archive.org/details/gov.in.is.10096.1.1.1983,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10096.1.1.1983.txt,,True,False,True,
IS|10096|1|2|1986|None,IS|10096|1|2,IS 10096 (Part 1 / Section 2):1986,IS,10096,1.0,2.0,1986,"IS 10096-1-2: Recommendations for inspection, testing and maintenance of radial gates and rope drum hoists, Part 1: Inspection, testing and assembly at the manufacturing stage, Section 2: Rope Drum Hoists",</b> Water Resources<br /><b>,</b> Hydraulic Gates and Valves (WRD 12)<br /><br /><b>,WRD 12,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10096.1.2.1986,https://archive.org/details/gov.in.is.10096.1.2.1986,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10096.1.2.1986.txt,,True,False,False,IS 10096 (Part 1 / Section 2):2014
IS|10096|1|2|2014|None,IS|10096|1|2,IS 10096 (Part 1 / Section 2):2014,IS,10096,1.0,2.0,2014,"IS 10096 : Part 1 : Sec 2 : 2014: Recommendations for Inspection, Testing and Maintenance of Radial Gates and Rope Drum Hoists Part 1 Inspection, Testing and Assembly at the Manufacturing Stage Section 2 Rope drum hoists",,,,published,,,0,,['ARCHIVE_ORG'],gov.in.is.10096.1.2.2014,https://archive.org/details/gov.in.is.10096.1.2.2014,,bis_data\archive\text\gov.in.is.10096.1.2.2014.txt,,True,False,True,
IS|10096|2|None|1983|None,IS|10096|2|None,IS 10096 (Part 2):1983,IS,10096,2.0,,1983,"IS 10096-2: Recommendations for inspection, testing and maintenance or radial gates and rope drum hoists, Part 2: Inspection, testing and assembly at the time of erection",</b> Water Resources<br /><b>,</b> Hydraulic Gates and Valves (WRD 12)<br /><br /><b>,WRD 12,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10096.2.1983,https://archive.org/details/gov.in.is.10096.2.1983,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10096.2.1983.txt,,True,False,True,
IS|10096|3|None|2002|None,IS|10096|3|None,IS 10096 (Part 3):2002,IS,10096,3.0,,2002,"IS 10096-3: Recommendations for Inspection, Testing and Maintenance of Radial Gates and Rope Drum Hoists, Part 3: After Erection",</b> Water Resources<br /><b>,</b> Hydraulic Gates and Valves (WRD 12)<br /><br /><b>,WRD 12,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10096.3.2002,https://archive.org/details/gov.in.is.10096.3.2002,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10096.3.2002.txt,,True,False,True,
